ID,Type,SKU,Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Pozition
101050,simple,,Kolya entourage Ucu,1,0,visible,,Product Details :. Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or if you want to order as Rose Color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,33.24,34.15,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/anturaj-kolye-ucu-1916-16-O.jpg,,,,,,,,,0
101051,simple,,Round Plate Pendant verse,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: If you want to order the product as a white or yellow color Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,41.47,43.3,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/yuvarlak-ayetli-plaka-kolye-ucu-1915-16-O.jpg,,,,,,,,,0
101052,simple,,Covered Oval Silver Plate Pendant,1,0,visible,,"Product Details :. Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow Rose, or if you want to order as Color Product Note Specify the department.",,,taxable,,1,,,0,0,,,,,1,,37.35,38.73,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/kapakli-plaka-oval-gumus-kolye-ucu-1910-16-O.jpg,,,,,,,,,0
101053,simple,,Stone Drop Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,31.86,32.63,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/tasli-damla-kolye-ucu-1908-16-O.jpg,,,,,,,,,0
101054,simple,,Verse Small Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,31.86,32.63,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/ayetli-kucuk-kolye-ucu-1906-16-O.jpg,,,,,,,,,0
101055,simple,,The verse Karen Rose Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,31.86,32.63,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/ayetli-kare-rose-kolye-ucu-1904-16-O.jpg,,,,,,,,,0
101056,simple,,The verse Square Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or if you want to order as Rose Color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,31.86,32.63,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/ayetli-kare-kolye-ucu-1903-16-O.jpg,,,,,,,,,0
101057,simple,,Verse Rose Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,31.86,32.63,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/ayetli-rose-kolye-ucu-1900-16-O.jpg,,,,,,,,,0
101058,simple,,Montürl Diamond Drop Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,34.61,35.68,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/elmas-monturlu-damla-kolye-ucu-1898-16-O.jpg,,,,,,,,,0
101059,simple,,Rome figured Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,35.98,37.2,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/kafa-figurlu-kolye-ucu-1897-16-O.jpg,,,,,,,,,0
101060,simple,,Oversized Moon Star Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or if you want to order as Rose Color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,33.24,34.15,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/buyuk-boy-ay-yildiz-kolye-ucu-1896-16-O.jpg,,,,,,,,,0
101061,simple,,Silver Plate Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color:. White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or if you want to order as Rose Color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,33.24,34.15,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/plaka-gumus-kolye-ucu-1894-16-O.jpg,,,,,,,,,0
101062,simple,,Black Enamel Pendant Letter,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,38.73,40.25,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/siyah-mineli-harf-kolye-ucu-1890-16-O.jpg,,,,,,,,,0
101063,simple,,Round Stone Pendant Turalý,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Yellow. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Rose or white colors as you want to give your orders Product Notes Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,49.71,52.45,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/tasli-yuvarlak-turali-kolye-ucu-1887-16-O.jpg,,,,,,,,,0
101064,simple,,Roman Numerically Key Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,33.24,34.15,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/roma-rakamli-anahtar-kolye-ucu-1883-16-O.jpg,,,,,,,,,0
101065,simple,,Modeled Flower Key Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,33.24,34.15,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/cicek-modelli-anahtar-kolye-ucu-1882-16-O.jpg,,,,,,,,,0
101066,simple,,Rome Money Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,33.24,34.15,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/roma-parasi-kolye-ucu-1877-15-O.jpg,,,,,,,,,0
101067,simple,,Covered Medallion Pendant,1,0,visible,,"Product Details :. Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow Rose, or if you want to order as Color Product Note Specify the department.",,,taxable,,1,,,0,0,,,,,1,,41.47,43.3,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/kapakli-madalyon-kolye-ucu-1876-15-O.jpg,,,,,,,,,0
101068,simple,,Moon Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,42.84,44.83,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/ay-kolye-ucu-1875-15-O.jpg,,,,,,,,,0
101069,simple,,Verse Plate Rose Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: If you want to order the product as a white or yellow color Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,35.98,37.2,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/ayetli-plaka-kolye-ucu-1595-1874-15-O.jpg,,,,,,,,,0
101070,simple,,God Pendant Lit.,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,35.98,37.2,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/allah-lafzi-kolye-ucu-1872-15-O.jpg,,,,,,,,,0
101071,simple,,Monogram Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,34.61,35.68,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/tugrali-kolye-ucu-1871-15-O.jpg,,,,,,,,,0
101072,simple,,Ornamented stone Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Yellow. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: If you want to order the product as a white or yellow color Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,49.71,52.45,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/tasli-tugrali-kolye-ucu-1870-15-O.jpg,,,,,,,,,0
101073,simple,,Oval Stone Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,41.47,43.3,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/oval-tasli-kolye-ucu-1869-15-O.jpg,,,,,,,,,0
101074,simple,,Verse Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Yellow. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,38.73,40.25,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/ayetli-kolye-ucu-1868-15-O.jpg,,,,,,,,,0
101075,simple,,Drop Plate Pendant verse,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,35.98,37.2,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/damla-plaka-ayetli-kolye-ucu-1866-15-O.jpg,,,,,,,,,0
101076,simple,,Verse Plate Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,35.98,37.2,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/ayetli-plaka-kolye-ucu-1862-15-O.jpg,,,,,,,,,0
101077,simple,,Oval Turquoise Stone Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Yellow. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,41.47,43.3,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/oval-tasli-turkuaz-kolye-ucu-1861-15-O.jpg,,,,,,,,,0
101078,simple,,Stone Amethyst Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: If you want to order the product as a white or yellow color Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,41.47,43.3,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/ametis-tasli-kolye-ucu-1859-15-O.jpg,,,,,,,,,0
101079,simple,,Core Rectangle Turquoise Pendant,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: If you want to order the product as a white or yellow color Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,38.73,40.25,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/dikdortgen-damarli-turkuaz-kolye-ucu-1857-15-O.jpg,,,,,,,,,0
101080,simple,,Pearl Drops Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,70.3,75.33,"All products, All products > Accessories, All products > Accessories > Sets",,,https://www.mineralistgumus.com/damla-inci-set-1426-1709-14-O.jpg,,,,,,,,,0
101081,simple,,pearls necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,63.44,67.71,"All products, All products > Accessories, All products > Accessories > Sets",,,https://www.mineralistgumus.com/inci-set-1708-14-O.jpg,,,,,,,,,0
101082,simple,,Modeled Pearl Drop Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,79.91,86.01,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/damla-modelli-inci-gerdanlik-1705-14-O.jpg,,,,,,,,,0
101083,simple,,Double Row Necklace Waterway,1,0,visible,,Product Details :. Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,86.77,93.63,"All products, All products > Accessories, All products > Accessories > Bracelets",,,https://www.mineralistgumus.com/cift-sira-suyolu-gerdanlik-1703-14-O.jpg,,,,,,,,,0
101084,simple,,Plastering Beads Waterway,1,0,visible,,Product Details :. Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,79.91,86.01,"All products, All products > Accessories, All products > Accessories > Bracelets",,,https://www.mineralistgumus.com/sivama-suyolu-gerdanlik-1702-14-O.jpg,,,,,,,,,0
101085,simple,,Tiny Heart Necklace Long Lid,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Yellow. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,45.59,47.88,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/minik-kalpli-kapakli-uzun-kolye-1697-14-O.jpg,,,,,,,,,0
101086,simple,,Capped Heart Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,56.57,60.08,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/kalpli-kapakli-kolye-1695-14-O.jpg,,,,,,,,,0
101087,simple,,Long Necklace genres change,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,41.47,43.3,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/nazarli-uzun-kolye-1400-1691-14-O.jpg,,,,,,,,,0
101088,simple,,Black Stone Long Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,42.84,44.83,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/siyah-tasli-uzun-kolye-1687-13-O.jpg,,,,,,,,,0
101089,simple,,Chain Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,35.98,37.2,"All products, All products > Accessories, All products > Accessories > Necklaces",,,"https://www.mineralistgumus.com/zincirli-tasli-kolye-1392-11-O.jpg, https://www.mineralistgumus.com/zincirli-tasli-kolye-1560-11-O.jpg",,,,,,,,,0
101090,simple,,Glass Eye necklace genres change,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Yellow. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,44.22,46.35,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/cam-goz-nazarli-kolye-1389-11-O.jpg,,,,,,,,,0
101091,simple,,Barley Rose Chain 70 cm,1,0,visible,,Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,73.04,78.38,"All products, All products > Accessories, All products > Accessories > Necklaces",,,"https://www.mineralistgumus.com/rose-arpa-zincir-70-cm-1291-11-O.jpg, https://www.mineralistgumus.com/rose-arpa-zincir-70-cm-1292-11-O.jpg",,,,,,,,,0
101092,simple,,Custom-Made Star Necklace,1,0,visible,,Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or if you want to order as Rose Color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,40.1,41.78,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/ozel-yapim-yildiz-kolye-1280-11-O.jpg,,,,,,,,,0
101093,simple,,Luck Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Yellow. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,35.98,37.2,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/sans-kolyesi-1241-10-O.jpg,,,,,,,,,0
101094,simple,,Multi Drop Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,41.47,43.3,"All products, All products > Accessories, All products > Accessories > Necklaces",,,"https://www.mineralistgumus.com/coklu-damla-kolye-1239-10-O.jpg, https://www.mineralistgumus.com/coklu-damla-kolye-1248-10-O.jpg",,,,,,,,,0
101095,simple,,Enameled Letter Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,41.47,43.3,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/mineli-harf-kolye-1231-10-O.jpg,,,,,,,,,0
101096,simple,,Black Stone Clover Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,33.92,34.91,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/siyah-tasli-yonca-kolye-1205-10-O.jpg,,,,,,,,,0
101097,simple,,Blue Stone Clover Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,33.92,34.91,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/mavi-tasli-yonca-kolye-1203-10-O.jpg,,,,,,,,,0
101098,simple,,Blue Stone Star Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,33.92,34.91,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/mavi-tasli-yildiz-kolye-1199-10-O.jpg,,,,,,,,,0
101099,simple,,Little Star Necklace,1,0,visible,,Product Details :. Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,33.24,34.15,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/minik-yildiz-kolye-1198-10-O.jpg,,,,,,,,,0
101100,simple,,Evening Gospel Stone Necklace,1,0,visible,,Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,49.71,52.45,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/tasli-incili-abiye-kolye-1187-10-O.jpg,,,,,,,,,0
101101,simple,,Emerald Green Necklace,1,0,visible,,Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or if you want to order as Rose Color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,34.61,35.68,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/zumrut-yesili-tasli-kolye-1176-10-O.jpg,,,,,,,,,0
101102,simple,,Drip Flower Necklace,1,0,visible,,Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or if you want to order as Rose Color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,41.47,43.3,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/damlali-cicek-kolye-1174-10-O.jpg,,,,,,,,,0
101103,simple,,Drip very stony Evening Necklace,1,0,visible,,Material: Silver. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or if you want to order as Rose Color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,55.2,58.55,"All products, All products > Accessories, All products > Accessories > Necklaces",,,https://www.mineralistgumus.com/cok-tasli-damlali-abiye-kolye-1173-10-O.jpg,,,,,,,,,0
