ID,Type,SKU,Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Pozition
100119,simple,,Dorikal White Drop Earrings,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,34.61,35.68,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/dorikali-beyaz-damla-tasli-kupe-1772-15-O.jpg,,,,,,,,,0
100120,simple,,Black Stone Earrings Small Ring,1,0,visible,,Product Details :. Material: Silver. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,31.18,31.86,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/siyah-tasli-kucuk-halka-kupe-1519-1771-15-O.jpg,,,,,,,,,0
100121,simple,,Dorikal Black Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,34.61,35.68,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/dorikali-siyah-tasli-kupe-1770-15-O.jpg,,,,,,,,,0
100122,simple,,Dorikal Turquoise Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,34.61,35.68,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/dorikali-turkuaz-tasli-kupe-1769-15-O.jpg,,,,,,,,,0
100123,simple,,Dorikal White Gold Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,34.61,35.68,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/dorikali-beyaz-tasli-kupe-1768-15-O.jpg,,,,,,,,,0
100124,simple,,Break On White Stone Circle Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,35.29,36.44,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/arasi-acik-beyaz-tasli-halka-kupe-1766-15-O.jpg,,,,,,,,,0
100125,simple,,Nazar Chain Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Yellow. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Rose or white colors as you want to give your orders Product Notes Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,35.29,36.44,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/zincirli-nazar-kupe-1765-15-O.jpg,,,,,,,,,0
100126,simple,,White rocking Drop Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,33.95,34.95,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/beyaz-sallantili-damla-kupe-1762-15-O.jpg,,,,,,,,,0
100127,simple,,On Turquoise Stone Cross Circle Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,35.29,36.44,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/arasi-acik-turkuaz-tasli-halka-kupe-1759-15-O.jpg,,,,,,,,,0
100128,simple,,Turquoise Oval Ring Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,35.29,36.44,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/turkuaz-bombeli-halka-kupe-1758-15-O.jpg,,,,,,,,,0
100129,simple,,Public Turquoise Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,35.29,36.44,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/toplu-turkuaz-kupe-1757-15-O.jpg,,,,,,,,,0
100130,simple,,One Turquoise Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,35.29,36.44,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/turkuaz-tek-tasli-kupe-1756-15-O.jpg,,,,,,,,,0
100131,simple,,Shaking Black Stone (Little Boy) Drop Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,37.35,38.73,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/siyah-tasli-sallantili-kucuk-boy-damla-kupe-1751-14-O.jpg,,,,,,,,,0
100132,simple,,Pole Star Turquoise Stone Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,36.67,37.96,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/turkuaz-tasli-kutup-yildizi-kupe-1749-14-O.jpg,,,,,,,,,0
100133,simple,,Black Stone Earrings Small Ring,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,31.18,31.86,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/siyah-tasli-kucuk-halka-kupe-1745-14-O.jpg,,,,,,,,,0
100134,simple,,Ocean Blue Drop Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,33.24,34.15,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/okyanus-mavisi-damla-kupe-1741-14-O.jpg,,,,,,,,,0
100135,simple,,3 Stone Ring Earrings Place,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,34.61,35.68,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/3-sira-tasli-halka-kupe-1740-14-O.jpg,,,,,,,,,0
100136,simple,,Shaking Anturaj Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,41.47,43.3,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/anturaj-sallantili-kupe-1735-14-O.jpg,,,,,,,,,0
100137,simple,,Shaking Black Stone Drop Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,36.67,37.96,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/siyah-tasli-sallantili-damla-kupe-1466-1733-14-O.jpg,,,,,,,,,0
100138,simple,,Shaking Blue Stone Drop Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,36.9,38.22,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/mavi-tasli-sallantili-damla-kupe-1730-14-O.jpg,,,,,,,,,0
100139,simple,,Shaking Black and White Stone Drop Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,35.29,36.44,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/siyah-beyaz-tasli-sallantili-damla-kupe-1727-14-O.jpg,,,,,,,,,0
100140,simple,,Tektaþl J Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,34.61,35.68,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/tektasli-j-kupe-1726-14-O.jpg,,,,,,,,,0
100141,simple,,Oversized rocking Black Stone Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,38.73,40.25,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/siyah-tasli-sallantili-buyuk-boy-kupe-1725-14-O.jpg,,,,,,,,,0
100142,simple,,Oval Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,37.35,38.73,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/oval-tasli-kupe-1724-14-O.jpg,,,,,,,,,0
100143,simple,,Shaking Sequin Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,37.35,38.73,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/pullu-sallantili-kupe-1715-14-O.jpg,,,,,,,,,0
100144,simple,,Stone Drop Earrings Evening,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,59.32,63.13,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/damla-tasli-abiye-kupe-1429-1712-14-O.jpg,,,,,,,,,0
100145,simple,,Evening Gospel Stone Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,59.32,63.13,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/incili-tasli-abiye-kupe-1710-14-O.jpg,,,,,,,,,0
100146,simple,,Black Stone Ring Oval Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: If you want to order the product as a white or yellow color Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,34.61,35.68,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/bombeli-siyah-tasli-halka-kupe-1685-13-O.jpg,,,,,,,,,0
100147,simple,,Black Stone Earrings Star of the Sea,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: If you want to order the product as a white or yellow color Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,35.29,36.44,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/siyah-tasli-deniz-yildizi-kupe-1684-13-O.jpg,,,,,,,,,0
100148,simple,,Dogfish Yellow Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Yellow. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: White or as you like to order Rose Color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,36.67,37.96,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/sari-camgoz-kupe-1680-13-O.jpg,,,,,,,,,0
100149,simple,,Navy Stone Chain Earrings Lash,1,0,visible,,Product Details :. Material: Silver. As has been the only Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: If you want to order the product as a white or yellow color Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,33.92,34.91,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/lacivert-tasli-zincirli-kirpik-kupe-1679-13-O.jpg,,,,,,,,,0
100150,simple,,Light Blue Stone Drop Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: If you want to order the product as a white or yellow color Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,35.29,36.44,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/acik-mavi-tasli-damla-kupe-1673-13-O.jpg,,,,,,,,,0
100151,simple,,Diamond Ring Earrings Montürl,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: If you want to order the product as a white or yellow color Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,31.86,32.63,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/elmas-monturlu-halka-kupe-1672-13-O.jpg,,,,,,,,,0
100152,simple,,Diamond Earrings Montürl Break Open,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: If you want to order the product as a white or yellow color Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,31.86,32.63,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/elmas-monturlu-arasi-acik-kupe-1671-13-O.jpg,,,,,,,,,0
100153,simple,,Eircuff Turquoise Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: If you want to order the product as a white or yellow color Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,35.98,37.2,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/eircuff-turkuaz-tasli-kupe-1670-13-O.jpg,,,,,,,,,0
100154,simple,,Dogfish Nazar Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: Rose. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: If you want to order the product as a white or yellow color Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,35.98,37.2,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/camgoz-nazar-kupe-1668-13-O.jpg,,,,,,,,,0
100155,simple,,Emerald Green Drop Earrings,1,0,visible,,Materiel. . : Silver. Double As has Pricing. On image Product Color. . Rose. Special Note. . : Special Requirements Related to the Structure of the product and the need to manually Product Notes and Information Department. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color. . : If you want to order as Yellow or White color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,38.73,40.25,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/zumrut-yesili-damla-tasli-kupe-1445-12-O.jpg,,,,,,,,,0
100156,simple,,Anturaj Black Stone Solitaire Earrings,1,0,visible,,Materiel. . : Silver. Double As has Pricing. On image Product Color. . Rose. Special Note. . : Special Requirements Related to the Structure of the product and the need to manually Product Notes and Information Department. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color. . : If you want to order as Yellow or White color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,35.29,36.44,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/anturaj-siyah-tasli-tektas-kupe-1444-12-O.jpg,,,,,,,,,0
100157,simple,,Evil Eye Bead Chain Earrings,1,0,visible,,Materiel. . : Silver. On image Product Color. . Rose. Special Note. . : Special Requirements Related to the Structure of the product and the need to manually Product Notes and Information Department. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color. . : If you want to order as Yellow or White color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,33.24,34.15,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/nazar-boncuk-zincir-kupe-1442-12-O.jpg,,,,,,,,,0
100158,simple,,Evil Eye Chain Earrings,1,0,visible,,Materiel. . : Silver. Double As has Pricing. On image Product Color. . : White. Special Note. . : Special Requirements Related to the Structure of the product and the need to manually Product Notes and Information Department. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color. . : If you want to order as Yellow or White color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,33.24,34.15,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/nazar-boncuklu-zincir-kupe-1441-12-O.jpg,,,,,,,,,0
100159,simple,,Cz Earrings Pink Evening Dress,1,0,visible,,Materiel. . : Silver. Double As has Pricing. On image Product Color. . Rose. Special Note. . : Special Requirements Related to the Structure of the product and the need to manually Product Notes and Information Department. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color. . : If you want to order as Yellow or White color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,52.45,55.5,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/pembe-tasli-abiye-kupe-1438-12-O.jpg,,,,,,,,,0
100160,simple,,Detailed Stone Solitaire Earrings,1,0,visible,,Materiel. . : Silver. Double As has Pricing. On image Product Color. . Rose. Special Note. . : Special Requirements Related to the Structure of the product and the need to manually Product Notes and Information Department. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color. . : If you want to order as Yellow or White color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,33.24,34.15,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/tas-detayli-tektas-kupe-1437-12-O.jpg,,,,,,,,,0
100161,simple,,Detailed Feather Earrings,1,0,visible,,Materiel. . : Silver. Double As has Pricing. On image Product Color. . Rose. Special Note. . : Special Requirements Related to the Structure of the product and the need to manually Product Notes and Information Department. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color. . : If you want to order as Yellow or White color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,33.24,34.15,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/tuy-detayli-kupe-1436-12-O.jpg,,,,,,,,,0
100162,simple,,Thick baguette Ring Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,49.71,52.45,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/kalin-baget-halka-kupe-1236-1435-12-O.jpg,,,,,,,,,0
100163,simple,,Pink Earrings in Sterling VA,1,0,visible,,Materiel. . : Silver. On image Product Color. . Rose. Double As has Pricing. Special Note. . : Special Requirements Related to the Structure of the product and the need to manually Product Notes and Information Department. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color. . : If you want to order as Yellow or White color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,40.1,41.78,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/pembe-tasli-v-kupe-1433-12-O.jpg,,,,,,,,,0
100164,simple,,Multi-Drop Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,56.57,60.08,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/coklu-damla-kupe-1424-12-O.jpg,,,,,,,,,0
100165,simple,,Stars Moon Stone Earrings,1,0,visible,,Materiel. . : Silver. Double As has Pricing. On image Product Color. . Rose. Special Note. . : Special Requirements Related to the Structure of the product and the need to manually Product Notes and Information Department. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color. . : If you want to order as Yellow or White color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,45.59,47.88,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/tasli-ay-yildiz-kupe-1419-12-O.jpg,,,,,,,,,0
100166,simple,,Bagetl Solitaire Earrings,1,0,visible,,Materiel. . : Silver. Double As has Pricing. On image Product Color. . Rose. Special Note. . : Special Requirements Related to the Structure of the product and the need to manually Product Notes and Information Department. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color. . : If you want to order as Yellow or White color Product Note Specify the department.,,,taxable,,1,,,0,0,,,,,1,,37.35,38.73,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/bagetli-tektas-kupe-1418-12-O.jpg,,,,,,,,,0
100167,simple,,Aircuff Drop Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,35.98,37.2,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/aircuff-damla-kupe-1416-12-O.jpg,,,,,,,,,0
100168,simple,,Five Stones Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,35.29,36.44,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/bes-tas-kupe-1414-12-O.jpg,,,,,,,,,0
100169,simple,,Green Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,41.47,43.3,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/yesil-tasli-kupe-1412-12-O.jpg,,,,,,,,,0
100170,simple,,White Stone Drop Earrings,1,0,visible,,Product Details :. Material: Silver. Double As has Pricing. On image Product Color: White. Special Note: Product Related to the Structure of the Special Section and Information Request product need to manually note. Deficit To Be In Order To Enter in touch with you in case you have created the registered phone number. Color: Yellow or White color as you want to order your product Note Symptoms Section.,,,taxable,,1,,,0,0,,,,,1,,37.35,38.73,"All products, All products > Accessories, All products > Accessories > Earrings",,,https://www.mineralistgumus.com/beyaz-tasli-damla-kupe-1411-12-O.jpg,,,,,,,,,0
